date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip
-1.8341533118911335,-0.3587367376889066,-0.7839611521160422,-0.8141038727798796,0.24248308005935945,0.00351589043225882,-0.6773732626876625,-0.4499733086921341,-0.6621170125524803,-0.5100541630759828,1.223840045762027,-0.5403037229808691,0.8571622144850173,1.0849881133563357
-1.8341533118911335,-0.3587367376889066,-0.020464849352426734,0.10358336578117616,1.407512989989969,-0.914672418607644,0.8237247965973331,0.47982162698365194,-0.6621170125524803,-0.14736689332460545,-0.8244527737482438,0.019037225207946606,-0.6898764732251751,-0.643334061843875
-1.8341533118911335,-0.3587367376889066,0.361283302029381,0.21246151272909802,0.2765533475616672,-0.914672418607644,0.8237247965973331,-0.9857873394205532,2.121358193854379,-0.2462816032567993,-0.8244527737482438,1.5175313424336423,-1.9790753796503355,-1.5555040987550974
-1.8341533118911335,0.9300582088230916,0.7430314534111888,0.11913738677373643,0.9897191164659065,-0.914672418607644,0.8237247965973331,-0.7651580326500277,1.564663152573007,0.18234880644937404,1.2105593441891425,1.5953617155582456,0.4274292456766305,-0.40328931528829015
-1.8341533118911335,-1.647531684200905,-1.5474574548796578,-1.529588838437652,-0.19985293530958573,-0.914672418607644,-0.6773732626876625,-1.1748981737952893,-0.6621170125524803,-1.070570852691748,1.2126025290465094,0.9291337216116413,0.7712156207233399,0.7009165188674
-1.8341533118911335,-1.647531684200905,-0.020464849352426734,-0.7985498517873193,-1.3028056629266682,-0.914672418607644,-0.6773732626876625,-0.43421407249423943,-0.6621170125524803,0.18234880644937404,-0.8244527737482438,0.014886271974634428,0.4274292456766305,-0.40328931528829015
-1.8341533118911335,0.9300582088230916,-0.020464849352426734,-0.5341314949137947,-0.2518245298046315,0.00351589043225882,-0.6773732626876625,-0.16630705713002988,-0.6621170125524803,-0.8397698628499624,1.2289480079054442,1.1854550837686681,0.7712156207233399,0.7009165188674
-1.8341533118911335,-0.3587367376889066,-0.4022130007342345,-0.2386050960551497,0.07155428038676444,-0.914672418607644,-0.6773732626876625,0.13311843062996903,-0.6621170125524803,-0.7408551529177685,1.2126025290465094,1.719890312557611,-0.5179832857018204,1.3250328599119205
-1.8341533118911335,0.9300582088230916,0.7430314534111888,1.6434314440446427,-0.8870329069663021,0.00351589043225882,2.3248228558823287,0.4483031545878626,2.1491929459184473,-2.0267463820362885,1.2064729744744087,0.5545101923052174,0.7712156207233399,0.41286282300069826
-1.8341533118911335,-0.3587367376889066,-0.4022130007342345,0.7257442054835869,2.2578260221450233,-0.914672418607644,-0.6773732626876625,0.5428585717752307,0.33993406175398905,0.31423508635896585,-0.8244527737482438,-0.5703981339223825,0.5993224331999852,0.12480912713399646
-1.8341533118911335,-0.3587367376889066,-1.5474574548796578,-1.2029543975938863,-0.18397272588054397,-0.914672418607644,0.8237247965973331,-0.8439542136395011,-0.6621170125524803,-0.5100541630759828,1.2279264154767608,-0.06709505438328106,0.7712156207233399,0.4608717723118152
-1.8341533118911335,2.21885315533509,1.1247796047929965,1.6278774230520823,0.6952134143273138,0.00351589043225882,-0.6773732626876625,2.0242267743773303,-0.6621170125524803,-1.03759928271435,1.1870627183294236,0.46941565102231775,0.7712156207233399,0.41286282300069826
-1.8341533118911335,-0.3587367376889066,-0.7839611521160422,-1.0318601666757232,0.7645088736540414,-0.914672418607644,0.8237247965973331,-0.6706026154626596,-0.6621170125524803,-0.1803384633020034,-0.8244527737482438,-1.0747389517698118,-0.6898764732251751,-0.643334061843875
-1.8341533118911335,-0.3587367376889066,-0.7839611521160422,-0.45636138995099346,-0.10745898954061546,-0.914672418607644,0.8237247965973331,-0.08751087614055648,-0.6621170125524803,-0.4770825930985849,-0.8244527737482438,-0.8827573647291238,-1.9790753796503355,-1.6035130480662143
-1.8341533118911335,0.9300582088230916,1.5065277561748043,1.9389578429032877,0.045857214219769585,0.9217041994721616,-0.6773732626876625,2.339411498335224,-0.6621170125524803,0.874751775974731,-0.8244527737482438,-1.5054003497259503,-2.15096856717369,0.26883597506734735
-1.8341533118911335,-0.3587367376889066,-0.4022130007342345,-0.7674418098021988,-0.35057055934521847,-0.914672418607644,-0.6773732626876625,-0.40269560009845007,-0.6621170125524803,0.5450360762007515,1.21873208361861,-0.8121911597628168,-1.377449223318594,1.6130865557786225
-1.8341533118911335,-0.3587367376889066,-0.7839611521160422,-1.0629682086608438,0.9253320855081554,-0.914672418607644,-0.6773732626876625,-0.702121087858449,-0.6621170125524803,0.41314979629115967,1.2279264154767608,-1.2864375666687329,0.08364287062992107,-0.595325112532758
-1.8341533118911335,-0.3587367376889066,-0.4022130007342345,0.5857580165505445,1.012240140747093,0.9217041994721616,2.3248228558823287,-0.11902934853634585,1.2584808798682525,-1.5651444023527172,-0.8244527737482438,0.33035871770635983,0.7712156207233399,0.7009165188674
-1.8341533118911335,0.9300582088230916,-1.5474574548796578,-0.6430096418617166,0.4988762795682519,-0.914672418607644,0.8237247965973331,-0.27662171051529266,-0.6621170125524803,-0.5430257330533809,1.1972786426162578,0.5763026967801063,-1.9790753796503355,-1.6515219973773312
-1.8341533118911335,-0.3587367376889066,0.361283302029381,-0.17638901208490865,-1.5880719704883641,1.8398925085120645,-0.6773732626876625,-0.24510323811950327,0.1172560452414403,1.1385243357939145,-0.8244527737482438,0.28781144706491,0.7712156207233399,0.31684492437846434
-1.8341533118911335,0.9300582088230916,0.7430314534111888,1.3479050451859975,1.498174549275771,0.9217041994721616,-0.6773732626876625,1.7405605228152263,-0.6621170125524803,0.6769223561103432,-0.8244527737482438,-1.6724762173667653,-1.8071821921269808,-1.4594862001328635
-1.8341533118911335,0.9300582088230916,-0.4022130007342345,-0.4096993269733126,-0.19985293530958573,-0.914672418607644,-0.6773732626876625,-0.7809172688479223,0.6461163344587436,-0.3781678831663911,1.207494566903092,-0.4303034622980965,0.7712156207233399,0.9889702147341018
-1.8341533118911335,-0.3587367376889066,0.7430314534111888,0.35244770166214046,1.0861552973622692,-0.914672418607644,0.8237247965973331,-0.4184548362963447,1.369819888124527,0.5450360762007515,-0.8244527737482438,0.11866010280743884,-1.0336628482718846,-1.795548845310682
-1.8341533118911335,-0.3587367376889066,-0.4022130007342345,0.7724062684612677,0.06318107905145151,-0.914672418607644,0.8237247965973331,-0.4184548362963447,2.121358193854379,-0.7408551529177685,-0.8244527737482438,1.4936633613420973,0.7712156207233399,1.1329970626674528
-1.8341533118911335,0.9300582088230916,0.361283302029381,0.5235419325803033,1.2062674268619307,0.00351589043225882,2.3248228558823287,-0.5130102534837129,1.843010673213693,-1.664059112284911,-0.8244527737482438,-1.6444572830419082,-0.6039298794634977,-0.8833788083994598
-1.8341533118911335,-0.3587367376889066,0.7430314534111888,1.145702772282714,-0.670484596570278,-0.914672418607644,0.8237247965973331,0.11735919443207433,1.843010673213693,-0.6419404429855746,1.2177104911899266,0.3780946798894499,0.7712156207233399,0.796934417489634
-1.8341533118911335,0.9300582088230916,-0.4022130007342345,-0.4719154109435537,0.47000317151544874,-0.914672418607644,0.8237247965973331,-0.10327011233845117,-0.6621170125524803,-0.11439532334720749,-0.8244527737482438,-1.0674747836115157,-0.6039298794634977,-0.8353698590883428
-1.8341533118911335,0.9300582088230916,0.7430314534111888,1.550107318089281,-1.0761517647121632,0.9217041994721616,-0.6773732626876625,0.8895617681289136,1.2028113757401153,1.1055527658165165,1.22179686090466,-0.44275632199803305,1.3728417770550814,0.0768001778228795
-1.8341533118911335,0.9300582088230916,0.7430314534111888,1.48789123411904,0.38569369600126335,0.9217041994721616,-0.6773732626876625,1.8823936485962784,-0.6621170125524803,1.4352684655904961,-0.8244527737482438,-0.700115422463388,0.8571622144850173,1.3250328599119205
-1.8341533118911335,-1.647531684200905,-1.5474574548796578,-1.654021006378134,-0.6416114885174748,-0.914672418607644,0.8237247965973331,-1.3009720633784467,-0.6621170125524803,-0.8727414328273603,-0.8244527737482438,0.8336617972454613,0.7712156207233399,0.5088807216229322
-1.8341533118911335,-0.3587367376889066,0.361283302029381,-0.4408073689584332,2.6398172416836103,-0.914672418607644,0.8237247965973331,-0.0717516399426618,-0.6621170125524803,0.24829194640416993,1.21873208361861,0.7527182091958738,-1.1196094420335618,-1.2194414535772786
-1.8341533118911335,0.9300582088230916,-0.020464849352426734,-0.5963475788840359,0.4483483404758463,-0.914672418607644,0.8237247965973331,-0.2293440019216086,-0.6621170125524803,0.11640566649457815,-0.8244527737482438,-0.43341667722308064,0.5133758394383078,-0.30727141666605623
-1.8341533118911335,-1.647531684200905,-1.5474574548796578,-1.5762509014153328,-0.25933153789836033,-0.914672418607644,0.8237247965973331,-1.2221758823889735,-0.6621170125524803,-0.6749120129629727,1.2013650123309916,-1.359079248251696,0.8571622144850173,1.3250328599119205
-1.8341533118911335,-0.3587367376889066,0.7430314534111888,-0.1452809700997881,-1.2118553725603383,0.9217041994721616,-0.6773732626876625,0.2276738478173371,-0.6621170125524803,0.6439507861329453,1.2279264154767608,0.7516804708875457,0.7712156207233399,0.748925468178517
